volid,filename,title,enumcron
uc1.b2927437,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019922456,blackwoods,Blackwood's Edinburgh Magazine,(v.12 1822)
iau.31858021484153,blackwoods,Blackwood's Edinburgh Magazine,(v.60 July-Dec. 1846)
coo.31924065588562,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019931937,blackwoods,Blackwood's Edinburgh Magazine,(v.80 1856)
pst.000066688945,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019933198,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227817,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890175,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019922480,blackwoods,Blackwood's Edinburgh Magazine,(v.15 1824)
uc1.32106019933248,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015027532731,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227747,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028331,blackwoods,Blackwood's Edinburgh Magazine,
hvd.hxq6wf,blackwoods,Blackwood's Edinburgh Magazine,(v.19 (1826))
hvd.32044036901759,blackwoods,Blackwood's Edinburgh Magazine,(v.154 (1893))
pst.000066905288,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026384,blackwoods,Blackwood's Edinburgh Magazine,(v.22)
uc1.31158010822582,blackwoods,Blackwood's Edinburgh Magazine,(v.119 yr.1876 mo.JAN-JUN)
uc1.31175012028679,blackwoods,Blackwood's Edinburgh Magazine,
inu.30000035068836,blackwoods,Blackwood's Edinburgh Magazine,(v.102 1867)
njp.32101076890951,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044011218328,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012027648,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890878,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021710797,blackwoods,Blackwood's Edinburgh Magazine,(v.37 Jan.-June 1835)
uc1.a0013532924,blackwoods,Blackwood's Edinburgh Magazine,(v.170 yr.1901)
coo.31924065588729,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732437,blackwoods,Blackwood's Edinburgh Magazine,(v.119 Jan.-June 1875)
njp.32101076889839,blackwoods,Blackwood's Edinburgh Magazine,
hvd.hxq6w3,blackwoods,Blackwood's Edinburgh Magazine,(v.6 (1819-20))
uc1.32106019922761,blackwoods,Blackwood's Edinburgh Magazine,(v.46 1839)
pst.000066688983,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890183,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227840,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028133,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076889896,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076891165,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028158,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026426,blackwoods,Blackwood's Edinburgh Magazine,(v.28)
uc1.32106019932729,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027822,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028614,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227818,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027970,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028382029,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028386954,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015027532889,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000060850,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732312,blackwoods,Blackwood's Edinburgh Magazine,(v.107 Jan.-June 1870)
uc1.31175012028745,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019922522,blackwoods,Blackwood's Edinburgh Magazine,(v.19 1826)
mdp.39015028380908,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028646,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932521,blackwoods,Blackwood's Edinburgh Magazine,(v.145 1889)
njp.32101076890449,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019922506,blackwoods,Blackwood's Edinburgh Magazine,(v.17 1825)
mdp.39076000058714,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905530,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044019321066,blackwoods,Blackwood's Edinburgh Magazine,(v.125 (1879))
uc1.31175012027622,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027343,blackwoods,Blackwood's Edinburgh Magazine,
coo.31924065588505,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019933305,blackwoods,Blackwood's Edinburgh Magazine,
chi.55222629,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015027532962,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380221,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227828,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890142,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021484138,blackwoods,Blackwood's Edinburgh Magazine,(v.58 July-Dec. 1845)
uc1.32106019932398,blackwoods,Blackwood's Edinburgh Magazine,(v.132 1882)
mdp.39015028028325,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027269,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028408,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732221,blackwoods,Blackwood's Edinburgh Magazine,(v.98 July-Dec. 1865)
iau.31858021710888,blackwoods,Blackwood's Edinburgh Magazine,(v.46 July-Dec. 1839)
uc1.32106019932638,blackwoods,Blackwood's Edinburgh Magazine,(v.158 1895)
uc1.31175012027945,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027947,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000060892,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000060843,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932323,blackwoods,Blackwood's Edinburgh Magazine,(v.124 1878)
uc1.b5227862,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026970,blackwoods,Blackwood's Edinburgh Magazine,(v.104)
hvd.32044036901742,blackwoods,Blackwood's Edinburgh Magazine,(v.127 (1880))
mdp.39015027532954,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026558,blackwoods,Blackwood's Edinburgh Magazine,(v.47)
pst.000066905820,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927426,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732163,blackwoods,Blackwood's Edinburgh Magazine,(v.92 July-Dec. 1862)
uc1.31175012027440,blackwoods,Blackwood's Edinburgh Magazine,(v.161)
uc1.32106019932257,blackwoods,Blackwood's Edinburgh Magazine,(v.116 1874)
uc1.b5227808,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227872,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890365,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932869,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905189,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905967,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027913,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028069,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044018897470,blackwoods,Blackwood's Edinburgh Magazine,(v.28 (July-Dec.1830))
uc1.32106019922464,blackwoods,Blackwood's Edinburgh Magazine,(v.13 1823)
uc1.31175012028547,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380858,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092714286,blackwoods,Blackwood's Edinburgh Magazine,(v.111 (1872))
iau.31858021732395,blackwoods,Blackwood's Edinburgh Magazine,(v.115 Jan.-June 1874)
uc1.l0052439874,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905974,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106006504200,blackwoods,Blackwood's Edinburgh Magazine,(v.110 1871)
mdp.39015028386939,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028713,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012027705,blackwoods,Blackwood's Edinburgh Magazine,
inu.30000080770757,blackwoods,Blackwood's Edinburgh Magazine,(v.31 1832)
uc1.l0059601146,blackwoods,Blackwood's Edinburgh Magazine,(v.087 yr.1860 mo.JAN-JUN)
uc1.b2927427,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890506,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927408,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732791,blackwoods,Blackwood's Edinburgh Magazine,(v.155 Jan.-June 1894)
iau.31858021732551,blackwoods,Blackwood's Edinburgh Magazine,(v.131 Jan.-June 1882)
njp.32101076890928,blackwoods,Blackwood's Edinburgh Magazine,
osu.32435021855655,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905387,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028281,blackwoods,Blackwood's Edinburgh Magazine,
chi.47990234,blackwoods,Blackwood's Edinburgh Magazine,
osu.32435021855614,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927407,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175010511460,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905752,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890308,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026301,blackwoods,Blackwood's Edinburgh Magazine,(v.11)
uc1.b2929984,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000060934,blackwoods,Blackwood's Edinburgh Magazine,
chi.23498575,blackwoods,Blackwood's Edinburgh Magazine,
uc1.l0074487273,blackwoods,Blackwood's Edinburgh Magazine,(v.076 yr.1854 mo.JUL-DEC)
uc1.31175012026343,blackwoods,Blackwood's Edinburgh Magazine,(v.18)
njp.32101076890621,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227825,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927384,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027277,blackwoods,Blackwood's Edinburgh Magazine,
chi.55221857,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905011,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092713395,blackwoods,Blackwood's Edinburgh Magazine,(v.150 (1891))
mdp.39015028028622,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028184,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028315,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927590,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905202,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028067,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927441,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092713254,blackwoods,Blackwood's Edinburgh Magazine,(v.126 (1879))
mdp.39076000060983,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028612,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905677,blackwoods,Blackwood's Edinburgh Magazine,
coo.31924065588596,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021484161,blackwoods,Blackwood's Edinburgh Magazine,(v.61 Jan.-June 1847)
njp.32101076890746,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927393,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732809,blackwoods,Blackwood's Edinburgh Magazine,(v.156 July-Dec. 1894)
iau.31858021732908,blackwoods,Blackwood's Edinburgh Magazine,(v.167 Jan.-June 1900)
mdp.39015028028697,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932414,blackwoods,Blackwood's Edinburgh Magazine,(v.134 1883)
coo.31924065588877,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927414,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019922746,blackwoods,Blackwood's Edinburgh Magazine,(v.42 1837)
iau.31858021732965,blackwoods,Blackwood's Edinburgh Magazine,(v.173 Jan.-June 1903)
uc1.32106019932406,blackwoods,Blackwood's Edinburgh Magazine,(v.133 1883)
coo.31924065588679,blackwoods,Blackwood's Edinburgh Magazine,
chi.55222023,blackwoods,Blackwood's Edinburgh Magazine,
uc1.l0052438553,blackwoods,Blackwood's Edinburgh Magazine,(v.065 yr.1849 mo.JAN-JUN)
hvd.32044092714500,blackwoods,Blackwood's Edinburgh Magazine,(v.67 (1850))
mdp.39015028380197,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932844,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028386566,blackwoods,Blackwood's Edinburgh Magazine,
chi.56967267,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092714427,blackwoods,Blackwood's Edinburgh Magazine,(v.63 (1848))
uc1.32106019922449,blackwoods,Blackwood's Edinburgh Magazine,(v.11 1822)
uc1.32106019932422,blackwoods,Blackwood's Edinburgh Magazine,(v.135 1884)
mdp.39015027532707,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b5227823,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380999,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015027532939,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028040122,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927383,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028208,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932299,blackwoods,Blackwood's Edinburgh Magazine,(v.121 1877)
mdp.39015028027798,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732817,blackwoods,Blackwood's Edinburgh Magazine,(v.157 Jan.-June 1895)
ien.35556000711440,blackwoods,Blackwood's Edinburgh Magazine,(25)
chi.55222105,blackwoods,Blackwood's Edinburgh Magazine,
inu.30000080771060,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028027335,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019933099,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019933289,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000058805,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932455,blackwoods,Blackwood's Edinburgh Magazine,(v.138 1885)
mdp.39015027532681,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028364,blackwoods,Blackwood's Edinburgh Magazine,
chi.72988288,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021484187,blackwoods,Blackwood's Edinburgh Magazine,(v.63 Jan.-June 1848)
uc1.b2927415,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092714211,blackwoods,Blackwood's Edinburgh Magazine,(v.90 (1861))
mdp.39015028380940,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927376,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026483,blackwoods,Blackwood's Edinburgh Magazine,(v.34)
pst.000066905165,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092715895,blackwoods,Blackwood's Edinburgh Magazine,(v.153 (1893))
hvd.32044092714443,blackwoods,Blackwood's Edinburgh Magazine,(v.69 (1851))
mdp.39015028027319,blackwoods,Blackwood's Edinburgh Magazine,
hvd.hxq6w2,blackwoods,Blackwood's Edinburgh Magazine,(v.5 (1819))
hvd.hxq6vy,blackwoods,Blackwood's Edinburgh Magazine,(v.2 (1817-18))
inu.30000080763927,blackwoods,Blackwood's Edinburgh Magazine,(v.73 1853)
hvd.hxq6wg,blackwoods,Blackwood's Edinburgh Magazine,(v.20 (1826))
uc1.l0052439882,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932943,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028689,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000058888,blackwoods,Blackwood's Edinburgh Magazine,
chi.26398629,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380049,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076889920,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932174,blackwoods,Blackwood's Edinburgh Magazine,(v.107 1870)
mdp.39015028382011,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932067,blackwoods,Blackwood's Edinburgh Magazine,(v.94 1863)
mdp.39015028382219,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932349,blackwoods,Blackwood's Edinburgh Magazine,(v.126 1879)
uc1.32106019931705,blackwoods,Blackwood's Edinburgh Magazine,(v.52 1842)
njp.32101076891009,blackwoods,Blackwood's Edinburgh Magazine,
osu.32435021855630,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092714328,blackwoods,Blackwood's Edinburgh Magazine,(v.107 (1870))
pst.000066905127,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026608,blackwoods,Blackwood's Edinburgh Magazine,(v.57)
hvd.32044092714468,blackwoods,Blackwood's Edinburgh Magazine,(v.58 (1845))
njp.32101076891132,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927375,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932703,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890233,blackwoods,Blackwood's Edinburgh Magazine,
chi.27792414,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932497,blackwoods,Blackwood's Edinburgh Magazine,(v.142 1887)
uc1.31175007122636,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026350,blackwoods,Blackwood's Edinburgh Magazine,(v.19)
uc1.32106019932463,blackwoods,Blackwood's Edinburgh Magazine,(v.139 1886)
mdp.39015027532541,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890530,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021463967,blackwoods,Blackwood's Edinburgh Magazine,(v.2 Oct.-Dec.1817)
iau.31858021710854,blackwoods,Blackwood's Edinburgh Magazine,(v.43 Jan.-June 1838)
uc1.b2927381,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066905691,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092713437,blackwoods,Blackwood's Edinburgh Magazine,(v.145 (1889))
uc1.31175012026707,blackwoods,Blackwood's Edinburgh Magazine,(v.68)
njp.32101076889821,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028386780,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932760,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2927421,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028549,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019932836,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026541,blackwoods,Blackwood's Edinburgh Magazine,(v.46)
njp.32101076889490,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890910,blackwoods,Blackwood's Edinburgh Magazine,
chi.20482417,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026251,blackwoods,Blackwood's Edinburgh Magazine,(v.2)
chi.55221840,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076889748,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092713247,blackwoods,Blackwood's Edinburgh Magazine,(v.124 (1878))
umn.319510019069109,blackwoods,Blackwood's Edinburgh Magazine,(v.93 (1893))
pst.000066905646,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380189,blackwoods,Blackwood's Edinburgh Magazine,
coo.31924065588513,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012026699,blackwoods,Blackwood's Edinburgh Magazine,(v.67)
uc1.31175012027929,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019922514,blackwoods,Blackwood's Edinburgh Magazine,(v.18 1825)
uc1.b2929982,blackwoods,Blackwood's Edinburgh Magazine,
chi.56967325,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000060884,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380015,blackwoods,Blackwood's Edinburgh Magazine,
coo.31924065588604,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076890019,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012027697,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012028125,blackwoods,Blackwood's Edinburgh Magazine,
iau.31858021732874,blackwoods,Blackwood's Edinburgh Magazine,(v.163 Jan.-June 1898)
uc1.32106019931960,blackwoods,Blackwood's Edinburgh Magazine,(v.83 1858)
uc1.b2927429,blackwoods,Blackwood's Edinburgh Magazine,
uc1.31175012027887,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028028242,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028382037,blackwoods,Blackwood's Edinburgh Magazine,
uc1.b2929989,blackwoods,Blackwood's Edinburgh Magazine,
pst.000066906100,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019931846,blackwoods,Blackwood's Edinburgh Magazine,(v.71 1852)
uc1.b5227729,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044011932803,blackwoods,Blackwood's Edinburgh Magazine,(v.45 (1839))
mdp.39015028027988,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044092714278,blackwoods,Blackwood's Edinburgh Magazine,(v.112 (1872))
inu.30000080771144,blackwoods,Blackwood's Edinburgh Magazine,
chi.23070099,blackwoods,Blackwood's Edinburgh Magazine,
hvd.32044010275154,blackwoods,Blackwood's Edinburgh Magazine,(v.75 (1854))
njp.32101076890217,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39015028380213,blackwoods,Blackwood's Edinburgh Magazine,
mdp.39076000058839,blackwoods,Blackwood's Edinburgh Magazine,
njp.32101076889987,blackwoods,Blackwood's Edinburgh Magazine,
uc1.32106019931903,blackwoods,Blackwood's Edinburgh Magazine,(v.77 1855)
